16, 63.2
17, 73.42
18, 76.63
19, 79.88
20, 72.37
21, 60.38
22, 33.69
23, 24.88
00, 14.54
01, 13.19
02, 12.44
03, 10.85
04, 12.19
05, 13.89
06, 16.56
07, 38.25
08, 39.56
09, 51.76
10, 60.2
11, 70.6
12, 68.99
13, 68.65
14, 56.39
15, 59.58
16, 60.63
17, 72.44
18, 75.81
19, 76.84
20, 70.66
21, 60.64
22, 30.69
23, 21.88
00, 11.68
01, 12.17
02, 13.1
03, 14.81
04, 11.55
05, 10.03
06, 18.52
07, 35.19
08, 35.24
09, 52.46
10, 63.18
11, 71.39
12, 67.98
13, 67.75
14, 57.54
15, 55.44
16, 61.9
17, 71.18
18, 79.6
19, 75.65
20, 71.47
21, 61.24
22, 30.25
23, 22.39
00, 12.22
01, 14.16
02, 10.06
03, 14.21
04, 12.29
05, 11.83
06, 19.53
07, 37.02
08, 44.24
09, 52.24
10, 63.48
11, 71.59
12, 65.8
13, 65.85
14, 59.49
15, 55.48
16, 62.67
17, 72.82
18, 75.15
19, 79.45
20, 74.77
21, 61.78
22, 33.54
23, 24.04
00, 12.75
01, 10.52
02, 14.08
03, 10.69
04, 12.27
05, 10.8
06, 15.02
07, 33.98
08, 36.77
09, 53.63
10, 63.55
11, 71.82
12, 68.08
13, 69.87
14, 59.77
15, 55.54
16, 62.79
17, 74.01
18, 76.75
19, 77.74
20, 74.86
21, 64.32
22, 33.58
23, 22.24
00, 12.58
01, 12.3
02, 11.7
03, 12.55
04, 14.2
05, 12.77
06, 18.29
07, 36.43
08, 37.62
09, 51.69
10, 60.4
11, 71.48
12, 65.76
13, 67.37
14, 58.69
15, 59.05
16, 63.14
17, 70.72
18, 79.8
19, 79.53
20, 74.9
21, 61.59
22, 30.43
23, 22.16
00, 10.63
01, 10.78
02, 13.08
03, 11.61
04, 13.5
05, 13.21
06, 17.06
07, 37.15
08, 44.73
09, 50.48
10, 62.93
11, 72.64
12, 67.32
13, 67.68
14, 56.97
15, 55.42
16, 64.1
17, 71.65
18, 76.9
19, 77.98
20, 73.98
21, 60.13
22, 30.57
23, 23.68
00, 10.52
01, 11.91
02, 14.0
03, 10.34
04, 10.57
05, 14.44
06, 19.3
07, 30.41
08, 36.8
09, 50.45
10, 62.7
11, 74.77
12, 69.08
13, 67.48
14, 57.81
15, 56.03
16, 64.29
17, 70.29
18, 75.55
19, 77.21
20, 72.18
21, 62.08
22, 30.81
23, 21.73
00, 10.0
01, 14.36
02, 11.75
03, 12.46
04, 12.65
05, 11.04
06, 17.2
07, 36.8
08, 41.49
09, 54.03
10, 64.51
11, 71.37
12, 70.0
13, 67.96
14, 56.65
15, 57.59
16, 62.28
17, 72.42
18, 77.38
19, 76.68
20, 71.73
21, 61.04
22, 30.82
23, 20.19
00, 11.12
01, 12.91
02, 13.8
03, 11.95
04, 14.74
05, 10.33
06, 16.29
07, 36.52
08, 35.67
09, 51.71
10, 63.3
11, 71.51
12, 65.06
13, 68.59
14, 59.63
15, 57.3
16, 62.57
17, 74.86
18, 77.53
19, 79.31
20, 72.71
21, 63.23
22, 32.47
23, 21.14
00, 11.1
01, 11.2
02, 11.53
03, 11.25
04, 12.39
05, 10.77
06, 15.85
07, 37.54
08, 43.4
09, 52.21
10, 62.02
11, 74.01
12, 67.87
13, 65.58
14, 58.99
15, 55.2
16, 64.92
17, 72.15
18, 76.41
19, 77.03
20, 70.53
21, 60.58
22, 34.36
23, 23.95
00, 10.56
01, 10.97
02, 12.53
03, 11.07
04, 11.59
05, 11.46
06, 15.65
07, 36.67
08, 37.32
09, 51.73
10, 61.19
11, 72.74
12, 65.61
13, 68.94
14, 55.77
15, 58.1
16, 63.11
17, 71.64
18, 78.24
19, 77.87
20, 74.71
21, 63.3
22, 32.21
23, 23.76
00, 10.17
01, 10.1
02, 11.75
03, 14.52
04, 14.89
05, 13.32
06, 15.4
07, 38.5
08, 42.54
09, 54.61
10, 61.14
11, 72.01
12, 68.77
13, 69.98
14, 55.47
15, 55.5
16, 64.25
17, 72.61
18, 78.38
19, 79.8
20, 73.72
21, 61.37
22, 34.28
23, 22.84
00, 11.57
01, 14.18
02, 12.65
03, 10.25
04, 12.33
05, 13.33
06, 15.18
07, 36.29
08, 44.57
09, 53.38
10, 64.48
11, 74.81
12, 66.89
13, 69.17
14, 59.21
15, 57.45
16, 63.93
17, 71.91
18, 78.05
19, 75.26
20, 71.35
21, 64.87
22, 33.67
23, 22.54
00, 11.88
01, 14.17
02, 11.56
03, 12.0
04, 14.61
05, 11.52
06, 19.39
07, 38.5
08, 39.62
09, 54.48
10, 64.39
11, 73.06
12, 67.41
13, 66.96
14, 58.94
15, 58.81
16, 60.81
17, 73.65
18, 78.09
19, 75.89
20, 73.95
21, 60.63
22, 34.74
23, 23.44
00, 11.18
01, 14.23
02, 10.2
03, 14.37
04, 14.0
05, 12.33
06, 18.8
07, 33.29
08, 43.42
09, 53.36
10, 63.25
11, 70.62
12, 69.24
13, 68.84
14, 56.25
15, 57.89
16, 63.11
17, 70.39
18, 78.72
19, 77.0
20, 70.27
21, 62.69
22, 33.32
23, 24.71
00, 14.34
01, 10.54
02, 11.0
03, 11.68
04, 11.61
05, 12.38
06, 15.72
07, 38.62
08, 37.74
09, 53.75
10, 64.1
11, 71.25
12, 65.27
13, 67.43
14, 58.18
15, 58.38
16, 60.13
17, 70.51
18, 77.98
19, 75.77
20, 71.57
21, 61.94
22, 30.71
23, 23.54
00, 12.47
01, 12.21
02, 10.93
03, 12.09
04, 10.33
05, 14.55
06, 15.51
07, 36.88
08, 44.87
09, 51.74
10, 64.22
11, 74.68
12, 65.23
13, 67.61
14, 57.48
15, 57.81
16, 64.99
17, 71.53
18, 78.4
19, 77.08
20, 70.67
21, 63.08
22, 33.93
23, 24.0
00, 13.52
01, 12.94
02, 10.6
03, 11.21
04, 14.28
05, 13.52
06, 15.59
07, 39.97
08, 37.51
09, 52.33
10, 63.63
11, 73.37
12, 69.86
13, 65.08
14, 59.06
15, 57.04
16, 63.08
17, 73.57
18, 76.54
19, 77.48
20, 73.11
21, 60.59
22, 33.75
23, 23.57
00, 11.45
01, 12.21
02, 13.96
03, 13.29
04, 14.02
05, 10.86
06, 15.28
07, 34.51
08, 43.31
09, 52.22
10, 62.1
11, 73.81
12, 69.02
13, 66.92
14, 58.36
15, 59.12
16, 60.1
17, 74.54
18, 77.89
19, 76.49
20, 73.4
21, 62.38
22, 34.07
23, 22.83
00, 13.41
01, 10.39
02, 11.78
03, 13.59
04, 10.71
05, 13.43
06, 19.43
07, 30.82
08, 35.36
09, 53.19
10, 64.94
11, 73.17
12, 68.74
13, 69.38
14, 58.5
15, 57.06
16, 63.32
17, 73.06
18, 78.33
19, 78.72
20, 71.95
21, 64.42
22, 32.69
23, 24.1
00, 12.83
01, 14.7
02, 10.49
03, 13.43
04, 14.99
05, 11.72
06, 17.34
07, 37.46
08, 40.6
09, 54.18
10, 61.63
11, 73.94
12, 67.84
13, 66.19
14, 58.68
15, 56.51
16, 63.26
17, 71.33
18, 76.43
19, 75.65
20, 73.83
21, 60.65
22, 30.39
23, 21.05
00, 10.49
01, 10.64
02, 11.31
03, 10.37
04, 14.18
05, 12.19
06, 18.85
07, 30.15
08, 38.64
09, 54.25
10, 62.99
11, 72.13
12, 66.85
13, 69.43
14, 55.44
15, 57.31
16, 64.47
17, 74.11
18, 75.56
19, 79.93
20, 74.49
21, 64.34
22, 34.38
23, 20.48
00, 12.48
01, 13.76
02, 10.97
03, 10.67
04, 12.74
05, 12.2
06, 19.02
07, 34.29
08, 36.53
09, 53.41
10, 64.21
11, 72.62
12, 68.01
13, 65.94
14, 55.53
15, 56.67
16, 61.84
17, 70.64
18, 77.14
19, 76.59
20, 72.14
21, 63.91
22, 33.24
23, 23.61
00, 14.0
01, 10.71
02, 11.16
03, 12.11
04, 10.76
05, 13.24
06, 18.02
07, 37.93
08, 35.34
09, 54.76
10, 62.31
11, 72.18
12, 65.8
13, 68.34
14, 56.57
15, 58.99
16, 63.67
17, 71.99
18, 77.76
19, 75.84
20, 72.6
21, 64.69
22, 33.97
23, 23.94
00, 13.59
01, 13.12
02, 12.98
03, 14.11
04, 14.43
05, 13.14
06, 18.05
07, 30.85
08, 35.17
09, 51.09
10, 60.55
11, 74.12
12, 67.61
13, 68.78
14, 56.48
15, 57.8
16, 64.82
17, 71.32
18, 77.34
19, 79.62
20, 71.87
21, 62.85
22, 31.89
23, 23.28
00, 12.98
01, 12.92
02, 11.43
03, 10.68
04, 11.56
05, 10.13
06, 18.88
07, 33.31
08, 35.57
09, 54.73
10, 61.02
11, 72.64
12, 65.2
13, 69.47
14, 57.57
15, 59.41
16, 63.58
17, 73.3
18, 77.81
19, 76.56
20, 73.32
21, 60.19
22, 32.17
23, 20.18
00, 14.36
01, 12.59
02, 10.81
03, 14.32
04, 11.51
05, 14.29
06, 16.55
07, 31.17
08, 42.02
09, 53.01
10, 60.27
11, 73.02
12, 66.7
13, 67.57
14, 56.92
15, 55.75
16, 60.61
17, 73.08
18, 77.38
19, 77.97
20, 74.37
21, 64.78
22, 32.04
23, 20.15
00, 14.53
01, 14.91
02, 11.0
03, 13.3
04, 11.59
05, 14.94
06, 15.06
07, 30.38
08, 35.39
09, 53.94
10, 60.38
11, 71.66
12, 65.62
13, 65.31
14, 57.52
15, 56.03
16, 62.36
17, 72.56
18, 76.91
19, 78.91
20, 74.6
21, 64.84
22, 34.35
23, 23.14
00, 13.51
01, 12.11
02, 11.52
03, 14.68
04, 11.72
05, 10.1
06, 18.38
07, 38.4
08, 38.79
09, 50.22
10, 60.21
11, 73.59
12, 69.51
13, 66.56
14, 58.47
15, 58.95
16, 64.35
17, 73.4
18, 77.84
19, 78.74
20, 73.36
21, 62.22
22, 30.02
23, 24.18
00, 13.62
01, 11.3
02, 14.92
03, 10.06
04, 10.9
05, 10.63
06, 15.01
07, 36.78
08, 38.3
09, 54.25
10, 62.89
11, 73.51
12, 68.75
13, 66.9
14, 57.24
15, 58.45
16, 62.19
17, 71.12
18, 75.97
19, 79.67
20, 70.14
21, 60.28
22, 34.67
23, 22.38
00, 13.69
01, 12.06
02, 13.78
03, 11.82
04, 14.17
05, 10.15
06, 19.4
07, 30.22
08, 39.01
09, 51.61
10, 60.83
11, 71.93
12, 69.7
13, 66.4
14, 59.31
15, 58.39
16, 64.02
17, 73.17
18, 75.98
19, 77.05
20, 72.32
21, 63.03
22, 31.16
23, 22.75
00, 12.92
01, 12.12
02, 14.86
03, 10.99
04, 14.47
05, 10.98
06, 19.09
07, 37.85
08, 39.47
09, 52.82
10, 61.09
11, 72.75
12, 67.58
13, 69.79
14, 56.42
15, 58.07
16, 60.06
17, 70.23
18, 78.95
19, 75.25
20, 71.72
21, 62.48
22, 31.5
23, 23.44
00, 13.62
01, 14.01
02, 14.94
03, 10.39
04, 12.93
05, 11.69
06, 16.01
07, 32.45
08, 41.38
09, 50.46
10, 64.6
11, 72.56
12, 66.78
13, 66.55
14, 59.03
15, 57.9
16, 64.38
17, 73.91
18, 79.74
19, 76.1
20, 70.73
21, 61.29
22, 33.75
23, 21.64
00, 14.32
01, 13.78
02, 13.96
03, 11.26
04, 12.95
05, 13.49
06, 18.36
07, 30.81
08, 36.71
09, 53.82
10, 64.28
11, 72.55
12, 68.04
13, 68.42
14, 55.01
15, 55.86
16, 64.92
17, 74.69
18, 75.39
19, 78.73
20, 73.52
21, 62.91
22, 30.29
23, 24.12
00, 11.67
01, 11.65
02, 11.35
03, 11.82
04, 13.1
05, 13.95
06, 18.64
07, 30.69
08, 41.7
09, 54.58
10, 62.99
11, 71.81
12, 67.7
13, 65.74
14, 55.38
15, 59.71
16, 63.78
17, 72.56
18, 76.23
19, 78.73
20, 70.31
21, 64.93
22, 34.05
23, 22.85
00, 13.32
01, 12.04
02, 12.17
03, 12.17
04, 11.8
05, 11.05
06, 15.05
07, 31.09
08, 42.72
09, 51.09
10, 60.5
11, 74.9
12, 65.41
13, 68.78
14, 56.34
15, 59.99
16, 64.03
17, 70.25
18, 78.79
19, 75.3
20, 73.99
21, 63.94
22, 31.66
23, 20.19
00, 13.34
01, 10.52
02, 14.14
03, 13.45
04, 11.71
05, 13.01
06, 15.36
07, 32.34
08, 41.04
09, 51.18
10, 62.37
11, 70.62
12, 67.89
13, 66.35
14, 58.81
15, 58.98
16, 62.09
17, 73.13
18, 79.17
19, 77.9
20, 72.1
21, 64.23
22, 30.95
23, 20.01
00, 12.58
01, 12.1
02, 12.21
03, 13.82
04, 10.16
05, 14.31
06, 16.81
07, 30.86
08, 38.64
09, 51.74
10, 64.56
11, 70.06
12, 69.81
13, 69.91
14, 57.25
15, 56.75
16, 61.87
17, 73.45
18, 78.14
19, 79.86
20, 70.52
21, 60.25
22, 31.41
23, 21.21
00, 13.02
01, 10.08
02, 12.58
03, 14.37
04, 14.02
05, 14.47
06, 18.6
07, 31.38
08, 42.76
09, 50.88
10, 60.47
11, 71.46
12, 69.89
13, 67.79
14, 56.45
15, 57.45
16, 60.46
17, 74.18
18, 79.92
19, 79.1
20, 71.41
21, 63.74
22, 32.76
23, 23.92
00, 14.44
01, 12.45
02, 11.4
03, 12.2
04, 10.8
05, 13.35
06, 15.7
07, 38.52
08, 38.96
09, 54.25
10, 61.52
11, 73.03
12, 67.39
13, 65.95
14, 56.19
15, 58.92
16, 62.14
17, 71.29
18, 79.36
19, 78.1
20, 72.64
21, 64.18
22, 33.15
23, 22.22
00, 14.86
01, 14.46
02, 11.25
03, 10.68
04, 11.28
05, 12.85
06, 16.44
07, 38.56
08, 39.23
09, 52.62
10, 64.64
11, 74.33
12, 65.94
13, 68.53
14, 58.59
15, 59.69
16, 61.32
17, 70.85
18, 76.96
19, 79.54
20, 74.23
21, 60.34
22, 31.24
23, 20.85
00, 13.57
01, 14.73
02, 10.01
03, 14.43
04, 13.79
05, 13.96
06, 17.84
07, 34.09
08, 44.89
09, 52.9
10, 60.63
11, 73.88
12, 68.42
13, 65.06
14, 58.43
15, 56.51
16, 64.21
17, 74.04
18, 76.99
19, 78.37
20, 72.05
21, 62.49
22, 30.05
23, 22.54
00, 11.97
01, 12.73
02, 11.03
03, 10.21
04, 14.56
05, 10.98
06, 17.84
07, 39.98
08, 39.35
09, 50.94
10, 64.06
11, 73.73
12, 65.24
13, 69.24
14, 56.27
15, 56.45
16, 61.21
17, 74.64
18, 76.45
19, 77.31
20, 71.22
21, 60.39
22, 34.83
23, 24.06
00, 12.81
01, 11.54
02, 14.83
03, 10.93
04, 13.73
05, 13.43
06, 17.28
07, 30.38
08, 43.71
09, 51.46
10, 63.3
11, 70.06
12, 68.56
13, 68.25
14, 59.55
15, 57.38
16, 62.42
17, 72.21
18, 78.11
19, 78.28
20, 74.99
21, 61.46
22, 30.24
23, 21.03
00, 10.47
01, 13.94
02, 11.49
03, 12.23
04, 12.69
05, 13.37
06, 16.51
07, 39.9
08, 36.87
09, 51.91
10, 60.75
11, 70.78
12, 65.2
13, 66.28
14, 57.35
15, 59.59
16, 60.08
17, 73.93
18, 75.7
19, 75.0
20, 72.8
21, 63.06
22, 32.42
23, 21.56
00, 14.58
01, 10.89
02, 12.54
03, 13.61
04, 10.78
05, 14.46
06, 16.41
07, 38.53
08, 35.86
09, 52.54
10, 64.88
11, 72.37
12, 68.2
13, 69.09
14, 58.79
15, 58.54
16, 63.18
17, 73.85
18, 76.81
19, 77.56
20, 72.28
21, 63.98
22, 31.83
23, 21.92
00, 11.35
01, 11.21
02, 10.23
03, 12.5
04, 12.54
05, 10.55
06, 19.69
07, 38.43
08, 44.93
09, 50.15
10, 62.49
11, 74.67
12, 67.43
13, 67.83
14, 57.99
15, 57.95
16, 64.6
17, 71.77
18, 78.43
19, 79.9
20, 72.8
21, 64.26
22, 33.23
23, 24.36
00, 11.61
01, 10.29
02, 14.61
03, 11.17
04, 13.44
05, 11.28
06, 15.24
07, 36.39
08, 38.47
09, 51.92
10, 64.22
11, 73.83
12, 67.04
13, 68.37
14, 56.14
15, 55.34
16, 63.0
17, 70.34
18, 79.86
19, 79.53
20, 74.41
21, 63.28
22, 31.87
23, 20.18
00, 10.15
01, 12.59
02, 11.89
03, 13.05
04, 13.14
05, 12.61
06, 18.77
07, 35.91
08, 36.94
09, 50.94
10, 64.14
11, 71.74
12, 66.79
13, 68.54
14, 58.76
15, 57.11
16, 62.14
17, 74.42
18, 75.09
19, 78.96
20, 72.39
21, 63.78
22, 32.75
23, 21.17
00, 14.5
01, 12.91
02, 13.16
03, 11.68
04, 12.76
05, 13.03
06, 18.47
07, 36.4
08, 37.48
09, 51.07
10, 61.72
11, 72.41
12, 65.89
13, 68.8
14, 59.06
15, 59.89
16, 64.4
17, 71.94
18, 79.17
19, 78.12
20, 71.33
21, 61.22
22, 34.56
23, 20.24
00, 12.22
01, 12.03
02, 14.14
03, 12.22
04, 12.3
05, 12.57
06, 16.82
07, 30.04
08, 38.6
09, 52.14
10, 64.32
11, 72.33
12, 69.39
13, 66.02
14, 57.65
15, 59.76
16, 63.79
17, 71.53
18, 78.58
19, 77.91
20, 71.05
21, 61.99
22, 33.32
23, 23.63
00, 12.37
01, 12.37
02, 12.63
03, 12.24
04, 12.52
05, 13.64
06, 18.41
07, 31.57
08, 35.34
09, 51.26
10, 60.64
11, 74.14
12, 68.0
13, 67.78
14, 55.02
15, 55.45
16, 60.32
17, 72.23
18, 76.43
19, 76.63
20, 73.93
21, 60.9
22, 34.31
23, 20.14
00, 10.96
01, 10.37
02, 10.17
03, 10.58
04, 14.13
05, 12.86
06, 19.76
07, 34.95
08, 36.42
09, 53.95
10, 64.84
11, 73.9
12, 65.22
13, 67.51
14, 59.44
15, 57.92
16, 62.52
17, 73.49
18, 75.1
19, 77.99
20, 72.88
21, 60.96
22, 31.33
23, 21.82
00, 10.3
01, 12.5
02, 12.33
03, 12.39
04, 14.7
05, 11.0
06, 18.32
07, 31.8
08, 43.95
09, 54.46
10, 61.36
11, 74.07
12, 69.31
13, 68.0
14, 57.94
15, 59.63
16, 63.4
17, 71.09
18, 77.03
19, 79.83
20, 74.16
21, 61.61
22, 30.22
23, 22.12
00, 11.91
01, 14.43
02, 11.45
03, 10.47
04, 11.9
05, 11.86
06, 19.1
07, 36.01
08, 42.57
09, 52.21
10, 61.72
11, 72.03
12, 66.34
13, 68.9
14, 55.43
15, 59.87
16, 63.81
17, 70.42
18, 76.93
19, 78.51
20, 71.66
21, 62.52
22, 31.02
23, 20.71
00, 14.64
01, 12.6
02, 12.35
03, 12.92
04, 12.84
05, 11.64
06, 15.88
07, 30.89
08, 42.04
09, 51.33
10, 64.71
11, 73.29
12, 65.92
13, 68.73
14, 57.47
15, 55.03
16, 63.9
17, 72.75
18, 76.84
19, 76.33
20, 74.56
21, 63.45
22, 30.43
23, 23.11
00, 14.09
01, 12.57
02, 14.45
03, 14.64
04, 14.96
05, 10.21
06, 18.66
07, 33.11
08, 38.32
09, 54.56
10, 62.77
11, 72.88
12, 66.37
13, 67.22
14, 59.41
15, 57.41
16, 64.98
17, 74.04
18, 77.0
19, 75.24
20, 74.63
21, 64.69
22, 31.29
23, 23.68
00, 11.15
01, 13.27
02, 10.65
03, 13.53
04, 12.76
05, 12.57
06, 16.74
07, 30.88
08, 40.83
09, 51.9
10, 64.42
11, 74.56
12, 66.38
13, 69.98
14, 55.33
15, 55.33
16, 61.86
17, 70.66
18, 75.96
19, 75.18
20, 73.05
21, 61.28
22, 32.41
23, 20.29
00, 11.57
01, 11.36
02, 14.6
03, 14.67
04, 11.53
05, 12.34
06, 17.69
07, 38.72
08, 38.63
09, 50.69
10, 61.25
11, 72.93
12, 68.84
13, 68.09
14, 59.08
15, 55.89
16, 60.23
17, 72.28
18, 79.76
19, 76.92
20, 72.18
21, 64.62
22, 30.58
23, 22.12
00, 12.59
01, 13.96
02, 11.38
03, 11.98
04, 14.58
05, 11.21
06, 19.59
07, 30.29
08, 42.37
09, 54.16
10, 60.83
11, 70.28
12, 66.56
13, 67.03
14, 57.24
15, 55.27
16, 60.37
17, 71.92
18, 76.3
19, 77.47
20, 74.83
21, 60.17
22, 34.88
23, 23.03
00, 10.24
01, 13.25
02, 12.68
03, 14.25
04, 11.09
05, 12.25
06, 17.33
07, 33.97
08, 38.14
09, 51.08
10, 62.21
11, 74.83
12, 69.78
13, 68.79
14, 56.76
15, 57.26
16, 62.02
17, 74.7
18, 79.38
19, 75.91
20, 71.41
21, 61.45
22, 32.87
23, 20.83
00, 12.09
01, 10.14
02, 13.79
03, 13.08
04, 10.19
05, 10.54
06, 15.91
07, 34.16
08, 40.82
09, 54.32
10, 63.83
11, 70.99
12, 67.15
13, 66.45
14, 58.02
15, 55.77
16, 62.61
17, 73.06
18, 76.41
19, 79.5
20, 74.22
21, 61.48
22, 33.64
23, 23.17
00, 14.51
01, 10.65
02, 10.92
03, 12.57
04, 12.45
05, 10.65
06, 16.18
07, 32.2
08, 41.43
09, 52.65
10, 61.53
11, 72.49
12, 65.6
13, 69.91
14, 55.82
15, 57.01
16, 60.73
17, 70.32
18, 79.16
19, 79.68
20, 74.2
21, 64.93
22, 32.03
23, 21.45
00, 12.19
01, 13.73
02, 10.77
03, 14.5
04, 11.05
05, 10.68
06, 16.96
07, 36.23
08, 36.15
09, 52.31
10, 62.8
11, 72.12
12, 67.4
13, 65.07
14, 55.35
15, 56.4
16, 61.8
17, 70.98
18, 75.31
19, 76.58
20, 72.32
21, 60.92
22, 34.86
23, 21.55
00, 11.65
01, 11.56
02, 12.87
03, 14.33
04, 10.3
05, 13.72
06, 17.73
07, 30.33
08, 41.14
09, 54.89
10, 64.97
11, 74.32
12, 65.43
13, 67.63
14, 57.46
15, 56.65
16, 63.54
17, 73.71
18, 77.96
19, 77.57
20, 71.97
21, 62.99
22, 34.05
23, 20.82
00, 13.29
01, 10.2
02, 12.84
03, 14.71
04, 10.51
05, 13.27
06, 19.03
07, 32.81
08, 43.94
09, 51.41
10, 62.61
11, 70.88
12, 67.01
13, 67.05
14, 57.86
15, 59.3
16, 63.5
17, 71.11
18, 76.1
19, 76.21
20, 72.55
21, 64.5
22, 32.56
23, 21.81
00, 11.22
01, 11.98
02, 12.68
03, 14.93
04, 11.73
05, 11.07
06, 15.17
07, 34.03
08, 35.3
09, 52.37
10, 60.17
11, 73.05
12, 67.81
13, 69.67
14, 57.44
15, 55.36
16, 61.56
17, 73.8
18, 79.24
19, 76.69
20, 71.81
21, 61.82
22, 30.43
23, 21.52
00, 13.04
01, 13.29
02, 11.86
03, 13.59
04, 13.7
05, 10.96
06, 17.66
07, 31.58
08, 40.57
09, 52.46
10, 61.03
11, 73.0
12, 67.86
13, 69.76
14, 58.96
15, 58.41
16, 63.31
17, 74.77
18, 78.03
19, 77.41
20, 72.09
21, 61.63
22, 34.77
23, 20.28
00, 11.1
01, 10.03
02, 14.0
03, 13.71
04, 13.78
05, 14.15
06, 15.09
07, 35.66
08, 41.41
09, 52.08
10, 61.59
11, 73.16
12, 65.22
13, 68.68
14, 59.84
15, 56.6
16, 60.3
17, 71.3
18, 79.26
19, 77.32
20, 73.2
21, 61.53
22, 32.37
23, 23.52
00, 13.56
01, 10.17
02, 10.07
03, 11.0
04, 14.71
05, 10.21
06, 17.06
07, 38.45
08, 44.46
09, 53.01
10, 61.89
11, 71.26
12, 68.97
13, 65.98
14, 57.2
15, 59.32
16, 63.29
17, 72.47
18, 79.91
19, 75.95
20, 73.46
21, 60.79
22, 34.86
23, 20.47
00, 12.98
01, 14.41
02, 11.19
03, 12.56
04, 13.17
05, 11.65
06, 15.93
07, 30.99
