12, 17.79
13, 51.24
14, 66.95
15, 74.77
16, 69.52
17, 18.2
18, 46.62
19, 40.53
20, 36.73
21, 73.9
22, 15.71
23, 39.7
00, 34.97
01, 16.82
02, 52.17
03, 56.19
04, 68.11
05, 67.07
06, 65.64
07, 19.94
08, 68.06
09, 22.51
10, 13.39
11, 49.99
12, 38.65
13, 73.54
14, 76.77
15, 72.06
16, 69.82
17, 13.38
18, 12.83
19, 10.54
20, 52.5
21, 47.62
22, 47.86
23, 39.46
00, 45.02
01, 63.08
02, 30.37
03, 64.53
04, 33.19
05, 18.74
06, 26.8
07, 54.71
08, 79.8
09, 64.25
10, 16.79
11, 49.68
12, 46.0
13, 10.48
14, 43.18
15, 41.49
16, 46.75
17, 37.06
18, 69.36
19, 55.6
20, 19.62
21, 61.51
22, 23.74
23, 74.99
00, 78.78
01, 31.06
02, 74.2
03, 77.4
04, 20.96
05, 45.7
06, 34.16
07, 35.47
08, 23.14
09, 73.82
10, 76.92
11, 56.67
12, 57.37
13, 18.96
14, 30.96
15, 52.23
16, 66.07
17, 13.49
18, 18.27
19, 68.69
20, 66.88
21, 75.25
22, 66.44
23, 34.32
00, 63.15
01, 51.8
02, 63.54
03, 42.8
04, 12.32
05, 54.46
06, 51.57
07, 75.82
08, 74.47
09, 32.1
10, 47.28
11, 49.64
12, 42.73
13, 22.47
14, 45.08
15, 29.98
16, 63.8
17, 16.92
18, 68.25
19, 79.24
20, 71.71
21, 55.41
22, 19.49
23, 63.63
00, 36.67
01, 76.96
02, 25.85
03, 37.55
04, 42.84
05, 45.71
06, 13.68
07, 61.98
08, 39.12
09, 79.26
10, 46.83
11, 77.95
12, 23.91
13, 56.05
14, 29.17
15, 40.12
16, 79.63
17, 30.19
18, 66.57
19, 36.99
20, 63.12
21, 53.56
22, 58.88
23, 50.51
00, 31.22
01, 57.27
02, 66.88
03, 48.59
04, 29.4
05, 26.3
06, 28.46
07, 67.98
08, 53.38
09, 18.2
10, 20.04
11, 78.74
12, 75.28
13, 77.3
14, 34.28
15, 79.62
16, 57.01
17, 63.88
18, 19.86
19, 60.81
20, 41.99
21, 28.97
22, 29.67
23, 39.55
00, 68.7
01, 36.34
02, 64.75
03, 72.58
04, 32.93
05, 68.37
06, 63.26
07, 27.87
08, 16.73
09, 31.08
10, 20.85
11, 59.77
12, 52.89
13, 78.25
14, 34.94
15, 72.69
16, 11.34
17, 75.92
18, 74.7
19, 75.16
20, 57.58
21, 22.59
22, 51.91
23, 62.06
00, 19.66
01, 44.68
02, 68.93
03, 53.1
04, 68.41
05, 11.88
06, 22.96
07, 72.75
08, 29.94
09, 42.67
10, 20.29
11, 14.72
12, 77.7
13, 19.99
14, 61.99
15, 72.53
16, 42.15
17, 51.86
18, 15.12
19, 59.05
20, 73.03
21, 61.18
22, 47.53
23, 77.44
00, 32.11
01, 78.14
02, 25.97
03, 76.53
04, 19.97
05, 15.29
06, 23.2
07, 19.18
08, 44.99
09, 73.02
10, 22.7
11, 78.99
12, 78.41
13, 52.75
14, 38.48
15, 18.81
16, 37.07
17, 45.53
18, 58.16
19, 66.0
20, 35.73
21, 59.43
22, 69.06
23, 20.9
00, 68.15
01, 79.62
02, 41.16
03, 54.32
04, 56.36
05, 23.63
06, 60.18
07, 67.9
08, 59.9
09, 40.73
10, 32.99
11, 53.66
12, 19.48
13, 31.04
14, 36.94
15, 51.31
16, 17.56
17, 37.95
18, 61.56
19, 78.55
20, 14.86
21, 42.96
22, 26.06
23, 43.05
00, 20.97
01, 73.81
02, 51.31
03, 33.35
04, 53.55
05, 49.49
06, 69.64
07, 39.75
08, 50.36
09, 72.58
10, 73.4
11, 15.71
12, 54.08
13, 39.87
14, 57.92
15, 51.11
16, 53.65
17, 53.7
18, 77.17
19, 17.6
20, 39.83
21, 77.73
22, 66.02
23, 11.2
00, 34.37
01, 40.68
02, 37.71
03, 10.08
04, 43.13
05, 37.67
06, 24.34
07, 62.7
08, 38.35
09, 46.61
10, 16.3
11, 21.14
12, 47.82
13, 66.46
14, 46.46
15, 57.79
16, 42.04
17, 32.19
18, 36.23
19, 18.8
20, 48.04
21, 21.73
22, 14.11
23, 53.82
00, 31.97
01, 77.48
02, 55.06
03, 73.63
04, 56.87
05, 48.03
06, 69.91
07, 29.05
08, 62.55
09, 58.67
10, 77.71
11, 34.3
12, 38.88
13, 42.25
14, 18.99
15, 40.07
16, 12.23
17, 70.67
18, 47.97
19, 29.74
20, 59.33
21, 50.06
22, 32.14
23, 62.06
00, 38.5
01, 18.18
02, 65.22
03, 72.38
04, 16.67
05, 33.76
06, 14.25
07, 19.29
08, 14.66
09, 16.85
10, 61.21
11, 25.1
12, 31.72
13, 28.98
14, 68.34
15, 28.36
16, 47.82
17, 52.87
18, 17.85
19, 17.52
20, 51.37
21, 33.81
22, 66.66
23, 23.34
00, 72.14
01, 48.81
02, 66.53
03, 24.86
04, 17.02
05, 48.62
06, 41.34
07, 38.72
08, 70.76
09, 39.04
10, 43.06
11, 67.02
12, 52.57
13, 13.79
14, 71.27
15, 23.06
16, 33.37
17, 14.93
18, 22.39
19, 50.71
20, 68.82
21, 68.46
22, 49.11
23, 57.42
00, 47.14
01, 56.05
02, 38.05
03, 11.63
04, 45.93
05, 29.67
06, 57.8
07, 22.2
08, 64.21
09, 40.73
10, 47.8
11, 39.77
12, 41.61
13, 52.93
14, 79.42
15, 70.64
16, 40.14
17, 48.25
18, 19.77
19, 42.45
20, 10.84
21, 71.86
22, 52.69
23, 30.51
00, 17.77
01, 16.8
02, 70.6
03, 73.64
04, 31.77
05, 38.84
06, 52.98
07, 68.47
08, 12.0
09, 58.13
10, 36.45
11, 57.01
12, 79.98
13, 46.47
14, 34.25
15, 75.31
16, 70.5
17, 44.46
18, 33.29
19, 13.44
20, 13.49
21, 19.76
22, 24.36
23, 36.42
00, 24.54
01, 15.14
02, 25.36
03, 18.37
04, 52.53
05, 59.68
06, 21.94
07, 76.23
08, 17.71
09, 55.3
10, 35.65
11, 79.94
12, 71.57
13, 75.15
14, 16.93
15, 12.91
16, 19.95
17, 14.46
18, 79.84
19, 70.98
20, 79.47
21, 16.28
22, 29.44
23, 43.26
00, 15.7
01, 40.88
02, 31.3
03, 30.88
04, 66.35
05, 37.18
06, 75.03
07, 68.54
08, 35.16
09, 35.31
10, 18.0
11, 76.77
12, 22.16
13, 29.33
14, 58.11
15, 26.43
16, 13.49
17, 62.82
18, 17.43
19, 20.91
20, 25.4
21, 67.11
22, 38.65
23, 77.81
00, 18.12
01, 27.12
02, 72.01
03, 36.42
04, 75.06
05, 44.88
06, 76.04
07, 19.8
08, 67.89
09, 72.06
10, 16.27
11, 50.51
12, 31.21
13, 18.9
14, 37.83
15, 39.84
16, 68.47
17, 69.5
18, 78.31
19, 44.66
20, 20.71
21, 35.47
22, 48.25
23, 16.88
00, 68.63
01, 70.96
02, 21.98
03, 27.61
04, 78.57
05, 14.78
06, 43.16
07, 42.26
08, 30.28
09, 43.83
10, 26.51
11, 78.05
12, 49.67
13, 63.03
14, 36.89
15, 44.86
16, 77.96
17, 75.0
18, 64.36
19, 18.84
20, 36.29
21, 39.26
22, 22.72
23, 35.16
00, 60.9
01, 36.05
02, 30.97
03, 74.6
04, 10.33
05, 52.49
06, 42.41
07, 74.59
08, 78.6
09, 54.19
10, 52.86
11, 28.05
12, 30.29
13, 43.71
14, 65.25
15, 68.81
16, 37.15
17, 43.48
18, 70.81
19, 66.27
20, 67.48
21, 36.51
22, 40.48
23, 21.04
00, 48.8
01, 79.08
02, 20.03
03, 61.55
04, 45.34
05, 34.57
06, 34.35
07, 29.61
08, 29.47
09, 11.63
10, 18.03
11, 28.42
12, 74.39
13, 75.77
14, 17.23
15, 73.16
16, 61.23
17, 74.43
18, 79.19
19, 75.33
20, 73.8
21, 35.03
22, 51.41
23, 53.41
00, 40.93
01, 19.17
02, 43.65
03, 10.01
04, 79.73
05, 10.53
06, 53.5
07, 78.8
08, 56.97
09, 65.67
10, 65.42
11, 61.59
12, 39.65
13, 22.11
14, 25.59
15, 72.3
16, 43.29
17, 38.08
18, 63.93
19, 29.61
20, 16.61
21, 11.06
22, 76.53
23, 75.56
00, 70.06
01, 35.87
02, 42.34
03, 56.88
04, 49.97
05, 27.59
06, 75.62
07, 10.45
08, 25.88
09, 79.2
10, 78.69
11, 11.11
12, 28.31
13, 37.18
14, 57.49
15, 44.39
16, 13.25
17, 56.43
18, 50.15
19, 42.73
20, 40.45
21, 18.69
22, 16.59
23, 49.63
00, 10.58
01, 69.12
02, 44.26
03, 14.04
04, 27.31
05, 36.01
06, 14.71
07, 32.04
08, 41.98
09, 48.82
10, 24.41
11, 25.81
12, 45.8
13, 11.66
14, 56.63
15, 34.85
16, 78.62
17, 39.15
18, 74.32
19, 35.22
20, 15.09
21, 10.2
22, 38.59
23, 34.62
00, 21.07
01, 25.05
02, 67.93
03, 47.58
04, 55.56
05, 63.47
06, 58.43
07, 68.43
08, 38.89
09, 54.59
10, 59.11
11, 16.05
12, 66.13
13, 43.53
14, 43.16
15, 35.95
16, 61.1
17, 50.7
18, 42.33
19, 70.29
20, 24.92
21, 41.8
22, 15.66
23, 38.56
00, 25.62
01, 44.38
02, 11.78
03, 79.34
04, 39.97
05, 60.62
06, 15.14
07, 71.2
08, 64.83
09, 32.66
10, 52.56
11, 59.01
12, 34.26
13, 56.54
14, 32.42
15, 77.48
16, 24.58
17, 51.43
18, 54.54
19, 59.5
20, 45.06
21, 76.55
22, 64.45
23, 47.3
00, 10.83
01, 28.21
02, 66.52
03, 19.86
04, 76.12
05, 73.27
06, 78.75
07, 38.5
08, 14.52
09, 43.21
10, 53.3
11, 78.28
12, 55.93
13, 15.34
14, 69.2
15, 15.13
16, 11.61
17, 38.01
18, 56.93
19, 42.22
20, 21.59
21, 65.57
22, 56.98
23, 26.51
00, 70.67
01, 70.76
02, 18.37
03, 14.03
04, 59.93
05, 47.95
06, 30.44
07, 33.68
08, 34.37
09, 68.88
10, 44.74
11, 11.57
12, 60.91
13, 33.79
14, 21.41
15, 32.65
16, 61.35
17, 61.17
18, 51.79
19, 49.82
20, 67.0
21, 37.79
22, 34.98
23, 48.76
00, 51.19
01, 16.22
02, 32.39
03, 54.4
04, 55.02
05, 11.62
06, 54.13
07, 27.44
08, 75.87
09, 40.39
10, 29.31
11, 60.92
12, 41.45
13, 61.51
14, 14.82
15, 68.73
16, 14.91
17, 24.95
18, 36.92
19, 49.24
20, 43.01
21, 42.98
22, 11.41
23, 53.96
00, 78.86
01, 28.65
02, 43.82
03, 28.7
04, 28.26
05, 41.23
06, 36.55
07, 42.22
08, 12.3
09, 44.69
10, 69.05
11, 21.13
12, 28.22
13, 17.44
14, 19.89
15, 36.69
16, 52.07
17, 79.21
18, 25.75
19, 31.28
20, 20.34
21, 72.86
22, 57.13
23, 79.38
00, 60.46
01, 36.69
02, 67.9
03, 19.14
04, 33.4
05, 72.4
06, 50.46
07, 76.35
08, 21.66
09, 19.84
10, 10.76
11, 31.63
12, 32.97
13, 51.94
14, 45.47
15, 52.36
16, 67.48
17, 35.91
18, 61.62
19, 27.02
20, 43.2
21, 35.5
22, 59.32
23, 34.26
00, 62.32
01, 75.84
02, 28.59
03, 78.08
04, 20.52
05, 36.87
06, 29.46
07, 56.05
08, 79.91
09, 34.92
10, 79.62
11, 13.07
12, 75.46
13, 46.25
14, 58.94
15, 78.05
16, 69.63
17, 75.63
18, 11.29
19, 72.54
20, 62.27
21, 64.89
22, 61.44
23, 14.41
00, 43.58
01, 23.31
02, 58.38
03, 78.34
04, 21.77
05, 15.82
06, 29.02
07, 41.16
08, 72.79
09, 65.52
10, 56.74
11, 65.17
12, 51.83
13, 26.43
14, 28.92
15, 27.99
16, 72.31
17, 11.42
18, 44.8
19, 54.87
20, 77.53
21, 39.22
22, 51.7
23, 38.61
00, 22.25
01, 64.49
02, 43.2
03, 26.65
04, 32.66
05, 70.23
06, 41.35
07, 22.16
08, 50.38
09, 58.52
10, 44.57
11, 59.66
12, 49.72
13, 38.3
14, 64.44
15, 60.42
16, 63.34
17, 16.4
18, 21.38
19, 14.24
20, 36.19
21, 14.66
22, 48.47
23, 21.33
00, 32.61
01, 25.84
02, 64.96
03, 52.3
04, 64.8
05, 32.17
06, 78.29
07, 52.02
08, 33.57
09, 16.67
10, 40.88
11, 57.12
12, 49.81
13, 56.47
14, 15.58
15, 75.51
16, 39.84
17, 39.54
18, 46.2
19, 41.87
20, 53.15
21, 35.65
22, 73.15
23, 68.08
00, 21.52
01, 47.59
02, 68.59
03, 50.21
04, 18.62
05, 65.99
06, 14.19
07, 10.76
08, 59.06
09, 77.99
10, 18.3
11, 57.47
12, 42.53
13, 22.94
14, 31.86
15, 66.98
16, 55.45
17, 26.54
18, 67.76
19, 12.39
20, 73.05
21, 49.62
22, 67.96
23, 34.55
00, 70.07
01, 29.85
02, 63.79
03, 25.72
04, 76.22
05, 28.38
06, 24.89
07, 12.26
08, 49.95
09, 69.78
10, 15.08
11, 64.89
12, 60.84
13, 10.95
14, 70.55
15, 59.15
16, 74.54
17, 29.92
18, 46.02
19, 24.3
20, 34.27
21, 15.86
22, 58.75
23, 56.27
00, 51.76
01, 64.82
02, 30.42
03, 67.52
04, 44.87
05, 27.62
06, 44.64
07, 63.62
08, 23.4
09, 12.63
10, 31.64
11, 62.95
12, 33.18
13, 75.45
14, 21.75
15, 26.57
16, 31.32
17, 36.8
18, 18.66
19, 16.43
20, 15.04
21, 67.3
22, 47.54
23, 57.01
00, 31.21
01, 67.37
02, 53.59
03, 30.32
04, 61.3
05, 75.67
06, 36.52
07, 32.12
08, 41.86
09, 43.82
10, 26.67
11, 74.39
12, 59.21
13, 29.21
14, 46.25
15, 27.52
16, 10.91
17, 69.71
18, 75.09
19, 42.32
20, 68.13
21, 66.43
22, 77.96
23, 39.25
00, 45.94
01, 50.36
02, 57.49
03, 51.47
04, 21.61
05, 58.69
06, 48.25
07, 59.72
08, 15.54
09, 41.07
10, 21.19
11, 44.32
12, 35.06
13, 57.9
14, 28.94
15, 52.9
16, 22.56
17, 29.18
18, 49.84
19, 17.14
20, 24.21
21, 74.31
22, 72.84
23, 78.47
00, 63.04
01, 75.78
02, 18.87
03, 20.82
04, 18.86
05, 68.5
06, 70.38
07, 13.66
08, 64.57
09, 32.79
10, 78.26
11, 24.07
12, 18.26
13, 15.47
14, 72.37
15, 54.76
16, 60.42
17, 17.61
18, 49.18
19, 12.33
20, 36.32
21, 71.97
22, 58.63
23, 68.09
00, 57.34
01, 42.91
02, 43.27
03, 22.14
04, 19.59
05, 38.24
06, 11.3
07, 59.0
08, 16.84
09, 77.66
10, 59.37
11, 28.36
12, 24.32
13, 12.72
14, 67.16
15, 43.62
16, 73.87
17, 40.06
18, 12.44
19, 17.69
20, 63.83
21, 41.51
22, 43.76
23, 53.2
00, 26.73
01, 12.72
02, 50.37
03, 16.71
04, 54.35
05, 24.63
06, 66.09
07, 55.9
08, 22.64
09, 74.79
10, 19.25
11, 37.93
12, 65.08
13, 25.75
14, 37.01
15, 34.99
16, 30.99
17, 69.87
18, 66.03
19, 34.24
20, 56.59
21, 42.75
22, 14.52
23, 30.98
00, 57.04
01, 59.15
02, 14.05
03, 60.74
04, 20.86
05, 68.05
06, 72.56
07, 10.43
08, 75.82
09, 13.98
10, 74.45
11, 55.64
12, 27.68
13, 72.41
14, 53.91
15, 18.55
16, 46.08
17, 31.56
18, 45.2
19, 31.79
20, 77.92
21, 67.54
22, 76.7
23, 68.65
00, 47.43
01, 32.06
02, 36.71
03, 21.25
04, 16.65
05, 62.44
06, 31.54
07, 43.62
08, 42.21
09, 47.16
10, 76.61
11, 50.25
12, 44.03
13, 67.97
14, 23.32
15, 52.79
16, 67.12
17, 55.85
18, 71.52
19, 33.27
20, 60.01
21, 45.78
22, 26.02
23, 33.07
00, 61.0
01, 30.52
02, 60.68
03, 39.94
04, 16.05
05, 73.23
06, 45.77
07, 45.04
08, 18.35
09, 29.9
10, 74.54
11, 30.27
12, 23.83
13, 11.33
14, 58.29
15, 39.44
16, 78.49
17, 12.11
18, 49.26
19, 10.1
20, 74.93
21, 26.57
22, 48.83
23, 22.85
00, 18.82
01, 52.84
02, 20.4
03, 63.51
04, 34.56
05, 23.45
06, 61.29
07, 51.17
08, 31.11
09, 15.78
10, 53.49
11, 43.07
12, 22.99
13, 55.47
14, 35.77
15, 52.69
16, 18.35
17, 25.65
18, 79.28
19, 17.52
20, 43.98
21, 59.58
22, 47.82
23, 53.22
00, 72.3
01, 13.32
02, 31.79
03, 14.35
04, 70.22
05, 49.95
06, 68.17
07, 71.76
08, 62.89
09, 28.79
10, 35.69
11, 36.27
12, 27.06
13, 40.23
14, 30.43
15, 32.21
16, 76.55
17, 59.3
18, 36.33
19, 68.22
20, 51.15
21, 72.79
22, 11.97
23, 64.02
00, 10.2
01, 75.27
02, 19.64
03, 70.06
04, 77.03
05, 38.84
06, 77.32
07, 46.85
08, 28.5
09, 66.52
10, 55.05
11, 18.25
12, 34.09
13, 59.53
14, 62.41
15, 62.79
16, 71.6
17, 69.14
18, 47.1
19, 24.75
20, 66.91
21, 25.24
22, 14.73
23, 55.32
00, 25.39
01, 34.72
02, 14.31
03, 27.48
04, 15.48
05, 20.55
06, 40.79
07, 35.49
08, 35.33
09, 21.59
10, 73.7
11, 48.53
12, 79.8
13, 46.94
14, 41.47
15, 20.59
16, 26.46
17, 67.89
18, 77.4
19, 42.26
20, 12.91
21, 33.55
22, 29.19
23, 24.76
00, 43.79
01, 60.53
02, 21.81
03, 44.54
04, 36.84
05, 49.58
06, 75.57
07, 13.43
08, 36.19
09, 11.82
10, 42.04
11, 44.22
12, 45.33
13, 51.53
14, 42.93
15, 34.08
16, 71.83
17, 25.5
18, 58.8
19, 28.81
20, 56.64
21, 24.22
22, 74.84
23, 31.05
00, 45.65
01, 28.57
02, 74.72
03, 34.02
04, 63.3
05, 20.56
06, 66.06
07, 18.07
08, 75.6
09, 31.6
10, 67.78
11, 70.36
12, 79.81
13, 31.39
14, 40.45
15, 30.49
16, 44.62
17, 18.54
18, 14.69
19, 24.44
20, 46.15
21, 56.15
22, 19.51
23, 62.86
00, 30.64
01, 22.26
02, 21.17
03, 37.84
04, 74.61
05, 46.62
06, 27.61
07, 29.41
08, 33.91
09, 72.24
10, 41.1
11, 30.91
12, 37.62
13, 29.6
14, 73.1
15, 59.21
16, 49.91
17, 11.76
18, 67.46
19, 28.33
20, 78.75
21, 39.57
22, 14.68
23, 59.64
00, 58.85
01, 33.81
02, 65.01
03, 25.62
04, 77.03
05, 25.49
06, 49.2
07, 21.98
08, 44.48
09, 39.37
10, 79.74
11, 57.42
12, 76.47
13, 18.58
14, 16.01
15, 27.49
16, 12.59
17, 54.93
18, 43.7
19, 17.06
20, 61.96
21, 25.57
22, 72.2
23, 10.24
00, 44.49
01, 36.37
02, 59.42
03, 78.65
04, 74.25
05, 77.34
06, 39.49
07, 43.46
08, 55.81
09, 47.7
10, 61.11
11, 74.84
12, 71.66
13, 64.5
14, 25.46
15, 23.65
16, 37.82
17, 68.43
18, 72.25
19, 41.8
20, 74.45
21, 40.5
22, 28.64
23, 23.99
00, 67.66
01, 49.53
02, 37.98
03, 35.72
04, 45.0
05, 65.69
06, 46.27
07, 51.4
08, 10.74
09, 37.7
10, 33.93
11, 58.13
12, 79.7
13, 10.23
14, 15.72
15, 20.43
16, 62.42
17, 73.9
18, 77.73
19, 38.6
20, 63.0
21, 40.15
22, 72.11
23, 46.59
00, 45.1
01, 23.62
02, 68.24
03, 21.6
04, 45.96
05, 59.88
06, 13.3
07, 55.91
08, 78.22
09, 38.31
10, 56.18
11, 53.39
12, 47.64
13, 44.62
14, 58.29
15, 61.3
16, 50.94
17, 35.08
18, 60.42
19, 43.61
20, 75.56
21, 48.6
22, 75.05
23, 43.48
00, 35.34
01, 36.56
02, 34.7
03, 33.63
04, 36.28
05, 53.79
06, 67.52
07, 54.62
08, 48.04
09, 41.25
10, 52.8
11, 40.84
12, 78.32
13, 14.9
14, 74.22
15, 71.91
16, 59.52
17, 67.14
18, 15.18
19, 59.9
20, 13.27
21, 23.8
22, 46.77
23, 64.69
00, 39.7
01, 51.54
02, 24.17
03, 20.83
04, 40.71
05, 46.89
06, 25.17
07, 40.76
08, 23.36
09, 38.58
10, 41.53
11, 78.05
12, 49.09
13, 25.3
14, 40.63
15, 37.02
16, 35.03
17, 47.1
18, 25.24
19, 65.37
20, 19.76
21, 78.05
22, 29.45
23, 64.89
00, 15.4
01, 31.52
02, 31.57
03, 29.08
04, 59.69
05, 49.56
06, 21.1
07, 22.49
08, 13.83
09, 32.7
10, 12.94
11, 53.64
12, 32.49
13, 54.19
14, 77.18
15, 25.34
16, 13.78
17, 57.77
18, 63.83
19, 27.63
20, 71.76
21, 58.58
22, 62.12
23, 31.93
00, 67.53
01, 12.98
02, 40.45
03, 24.34
04, 71.82
05, 77.14
06, 60.01
07, 67.93
08, 20.57
09, 27.98
10, 57.62
11, 53.62
12, 36.56
13, 77.53
14, 39.46
15, 27.73
16, 66.02
17, 33.13
18, 76.7
19, 39.98
20, 69.04
21, 45.51
22, 55.49
23, 58.82
00, 54.67
01, 47.21
02, 49.09
03, 23.31
04, 28.84
05, 72.01
06, 10.12
07, 44.68
08, 38.1
09, 59.2
10, 79.49
11, 21.15
12, 60.5
13, 70.97
14, 49.27
15, 40.07
16, 59.66
17, 69.78
18, 10.6
19, 28.26
20, 51.19
21, 70.68
22, 15.54
23, 41.96
00, 41.59
01, 17.34
02, 36.24
03, 53.8
04, 19.91
05, 37.09
06, 21.03
07, 72.07
08, 64.03
09, 53.41
10, 63.26
11, 28.45
12, 30.86
13, 20.89
14, 16.24
15, 73.78
16, 37.44
17, 56.85
18, 79.0
19, 49.23
20, 23.6
21, 75.63
22, 69.63
23, 46.16
00, 31.98
01, 61.31
02, 50.44
03, 29.9
04, 26.04
05, 22.45
06, 25.25
07, 53.51
08, 31.81
09, 11.04
10, 64.98
11, 67.58
12, 62.92
13, 59.84
14, 56.1
15, 63.7
16, 34.01
17, 29.49
18, 72.37
19, 34.36
20, 17.04
21, 77.13
22, 76.74
23, 78.63
00, 61.23
01, 60.59
02, 46.92
03, 31.32
04, 19.63
05, 34.45
06, 37.66
07, 30.27
08, 79.86
09, 69.8
10, 69.82
11, 11.03
12, 11.48
13, 29.79
14, 34.54
15, 45.22
16, 33.6
17, 49.14
18, 22.9
19, 57.42
20, 70.59
21, 53.84
22, 14.97
23, 24.24
00, 71.48
01, 44.83
02, 31.69
03, 53.49
04, 46.04
05, 52.7
06, 72.87
07, 47.68
